,bill_id,bill_date,due_date,subscriptionID,amount
1986,BILL_409585,2021-04-28 12:34:48,2021-05-08 12:34:48,SUB_492328,160.0
1987,BILL_268646,2021-05-28 12:34:48,2021-06-07 12:34:48,SUB_492328,160.0
1988,BILL_361065,2021-06-27 12:34:48,2021-07-07 12:34:48,SUB_492328,160.0
1989,BILL_609392,2021-07-27 12:34:48,2021-08-06 12:34:48,SUB_492328,160.0
1990,BILL_512130,2021-08-26 12:34:48,2021-09-05 12:34:48,SUB_492328,160.0
1991,BILL_401607,2021-09-25 12:34:48,2021-10-05 12:34:48,SUB_492328,160.0
1992,BILL_725757,2020-09-05 12:38:49,2020-09-15 12:38:49,SUB_657547,24.0
1993,BILL_333337,2020-10-05 12:38:49,2020-10-15 12:38:49,SUB_657547,24.0
1994,BILL_668478,2020-11-04 12:38:49,2020-11-14 12:38:49,SUB_657547,24.0
1995,BILL_977056,2020-12-04 12:38:49,2020-12-14 12:38:49,SUB_657547,24.0
1996,BILL_495774,2021-01-03 12:38:49,2021-01-13 12:38:49,SUB_657547,24.0
1997,BILL_399332,2021-02-02 12:38:49,2021-02-12 12:38:49,SUB_657547,24.0
1998,BILL_326237,2021-03-04 12:38:49,2021-03-14 12:38:49,SUB_657547,24.0
1999,BILL_349962,2021-04-03 12:38:49,2021-04-13 12:38:49,SUB_657547,24.0
2000,BILL_305941,2021-05-03 12:38:49,2021-05-13 12:38:49,SUB_657547,24.0
2001,BILL_384902,2021-06-02 12:38:49,2021-06-12 12:38:49,SUB_657547,24.0
2002,BILL_132205,2021-07-02 12:38:49,2021-07-12 12:38:49,SUB_657547,24.0
2003,BILL_856072,2021-08-01 12:38:49,2021-08-11 12:38:49,SUB_657547,24.0
2004,BILL_814491,2021-08-31 12:38:49,2021-09-10 12:38:49,SUB_657547,24.0
2005,BILL_344318,2021-09-30 12:38:49,2021-10-10 12:38:49,SUB_657547,24.0
2006,BILL_546021,2020-02-08 21:17:00,2020-02-18 21:17:00,SUB_957513,160.0
2007,BILL_586086,2020-03-09 21:17:00,2020-03-19 21:17:00,SUB_957513,160.0
2008,BILL_513678,2020-04-08 21:17:00,2020-04-18 21:17:00,SUB_957513,160.0
2009,BILL_214768,2020-05-08 21:17:00,2020-05-18 21:17:00,SUB_957513,160.0
2010,BILL_440772,2020-06-07 21:17:00,2020-06-17 21:17:00,SUB_957513,160.0
2011,BILL_770830,2020-07-07 21:17:00,2020-07-17 21:17:00,SUB_957513,160.0
2012,BILL_535617,2020-08-06 21:17:00,2020-08-16 21:17:00,SUB_957513,160.0
2013,BILL_125727,2020-09-05 21:17:00,2020-09-15 21:17:00,SUB_957513,160.0
2014,BILL_242035,2020-10-05 21:17:00,2020-10-15 21:17:00,SUB_957513,160.0
2015,BILL_121371,2020-11-04 21:17:00,2020-11-14 21:17:00,SUB_957513,160.0
2016,BILL_753338,2020-12-04 21:17:00,2020-12-14 21:17:00,SUB_957513,160.0
2017,BILL_970431,2021-01-17 23:39:30,2021-01-27 23:39:30,SUB_957513,74.66666666666667
2018,BILL_792403,2020-06-14 23:39:10,2020-06-24 23:39:10,SUB_625757,1024.0
2019,BILL_879539,2020-07-14 23:39:10,2020-07-24 23:39:10,SUB_625757,1024.0
2020,BILL_279911,2020-08-13 23:39:10,2020-08-23 23:39:10,SUB_625757,1024.0
2021,BILL_298260,2020-09-12 23:39:10,2020-09-22 23:39:10,SUB_625757,1024.0
2022,BILL_735849,2020-10-12 23:39:10,2020-10-22 23:39:10,SUB_625757,1024.0
2023,BILL_128827,2020-11-11 23:39:10,2020-11-21 23:39:10,SUB_625757,1024.0
2024,BILL_182154,2020-12-11 23:39:10,2020-12-21 23:39:10,SUB_625757,1024.0
2025,BILL_984324,2021-01-10 23:39:10,2021-01-20 23:39:10,SUB_625757,1024.0
2026,BILL_134937,2021-02-09 23:39:10,2021-02-19 23:39:10,SUB_625757,1024.0
2027,BILL_945609,2021-03-11 23:39:10,2021-03-21 23:39:10,SUB_625757,1024.0
2028,BILL_422474,2021-04-10 23:39:10,2021-04-20 23:39:10,SUB_625757,1024.0
2029,BILL_925221,2021-05-10 23:39:10,2021-05-20 23:39:10,SUB_625757,1024.0
2030,BILL_181436,2021-06-26 12:24:27,2021-07-06 12:24:27,SUB_625757,546.1333333333333
2031,BILL_895652,2020-12-18 08:24:40,2020-12-28 08:24:40,SUB_400761,768.0
2032,BILL_847167,2021-01-17 08:24:40,2021-01-27 08:24:40,SUB_400761,768.0
2033,BILL_355731,2021-02-16 08:24:40,2021-02-26 08:24:40,SUB_400761,768.0
2034,BILL_175822,2021-03-18 08:24:40,2021-03-28 08:24:40,SUB_400761,768.0
2035,BILL_841036,2021-04-17 08:24:40,2021-04-27 08:24:40,SUB_400761,768.0
2036,BILL_337303,2021-05-17 08:24:40,2021-05-27 08:24:40,SUB_400761,768.0
2037,BILL_260671,2021-06-16 08:24:40,2021-06-26 08:24:40,SUB_400761,768.0
2038,BILL_651473,2021-07-16 08:24:40,2021-07-26 08:24:40,SUB_400761,768.0
2039,BILL_574831,2021-08-15 08:24:40,2021-08-25 08:24:40,SUB_400761,768.0
2040,BILL_818093,2021-09-14 08:24:40,2021-09-24 08:24:40,SUB_400761,768.0
2041,BILL_921363,2021-10-14 08:24:40,2021-10-24 08:24:40,SUB_400761,768.0
2042,BILL_266355,2021-08-03 10:55:16,2021-08-13 10:55:16,SUB_495887,1536.0
2043,BILL_594618,2021-09-02 10:55:16,2021-09-12 10:55:16,SUB_495887,1536.0
2044,BILL_990331,2021-10-02 10:55:16,2021-10-12 10:55:16,SUB_495887,1536.0
2045,BILL_673700,2021-05-16 20:42:39,2021-05-26 20:42:39,SUB_993656,96.0
2046,BILL_408317,2021-06-15 20:42:39,2021-06-25 20:42:39,SUB_993656,96.0
2047,BILL_761253,2021-07-15 20:42:39,2021-07-25 20:42:39,SUB_993656,96.0
2048,BILL_501014,2021-08-14 20:42:39,2021-08-24 20:42:39,SUB_993656,96.0
2049,BILL_525639,2021-09-13 20:42:39,2021-09-23 20:42:39,SUB_993656,96.0
2050,BILL_382266,2021-10-13 20:42:39,2021-10-23 20:42:39,SUB_993656,96.0
2051,BILL_245048,2020-01-10 13:31:56,2020-01-20 13:31:56,SUB_498214,1280.0
2052,BILL_744252,2020-02-25 12:15:53,2020-03-06 12:15:53,SUB_498214,640.0
2053,BILL_472478,2020-06-30 08:46:59,2020-07-10 08:46:59,SUB_269462,32.0
2054,BILL_615646,2020-07-30 08:46:59,2020-08-09 08:46:59,SUB_269462,32.0
2055,BILL_819423,2020-08-29 08:46:59,2020-09-08 08:46:59,SUB_269462,32.0
2056,BILL_628517,2020-09-28 08:46:59,2020-10-08 08:46:59,SUB_269462,32.0
2057,BILL_401271,2020-10-28 08:46:59,2020-11-07 08:46:59,SUB_269462,32.0
2058,BILL_431058,2020-11-27 08:46:59,2020-12-07 08:46:59,SUB_269462,32.0
2059,BILL_158925,2020-12-27 08:46:59,2021-01-06 08:46:59,SUB_269462,32.0
2060,BILL_898988,2021-02-21 13:28:49,2021-03-03 13:28:49,SUB_269462,27.733333333333334
2061,BILL_665120,2021-09-28 01:04:28,2021-10-08 01:04:28,SUB_493459,320.0
2062,BILL_299505,2020-10-26 10:34:52,2020-11-05 10:34:52,SUB_959314,1536.0
2063,BILL_709287,2020-12-01 06:58:51,2020-12-11 06:58:51,SUB_959314,256.0
2064,BILL_978707,2020-04-19 17:45:23,2020-04-29 17:45:23,SUB_717613,384.0
2065,BILL_530877,2020-05-19 17:45:23,2020-05-29 17:45:23,SUB_717613,384.0
2066,BILL_681276,2020-06-18 17:45:23,2020-06-28 17:45:23,SUB_717613,384.0
2067,BILL_172334,2020-07-18 17:45:23,2020-07-28 17:45:23,SUB_717613,384.0
2068,BILL_897671,2020-08-17 17:45:23,2020-08-27 17:45:23,SUB_717613,384.0
2069,BILL_485736,2020-09-16 17:45:23,2020-09-26 17:45:23,SUB_717613,384.0
2070,BILL_560402,2020-10-16 17:45:23,2020-10-26 17:45:23,SUB_717613,384.0
2071,BILL_417773,2020-11-15 17:45:23,2020-11-25 17:45:23,SUB_717613,384.0
2072,BILL_856834,2020-12-15 17:45:23,2020-12-25 17:45:23,SUB_717613,384.0
2073,BILL_890496,2021-01-14 17:45:23,2021-01-24 17:45:23,SUB_717613,384.0
2074,BILL_326722,2021-02-13 17:45:23,2021-02-23 17:45:23,SUB_717613,384.0
2075,BILL_624299,2021-03-15 17:45:23,2021-03-25 17:45:23,SUB_717613,384.0
2076,BILL_602970,2021-04-14 17:45:23,2021-04-24 17:45:23,SUB_717613,384.0
2077,BILL_937827,2021-05-14 17:45:23,2021-05-24 17:45:23,SUB_717613,384.0
2078,BILL_487491,2021-06-13 17:45:23,2021-06-23 17:45:23,SUB_717613,384.0
2079,BILL_221772,2021-07-13 17:45:23,2021-07-23 17:45:23,SUB_717613,384.0
2080,BILL_648035,2021-08-12 17:45:23,2021-08-22 17:45:23,SUB_717613,384.0
2081,BILL_660179,2021-09-11 17:45:23,2021-09-21 17:45:23,SUB_717613,384.0
2082,BILL_335166,2021-10-11 17:45:23,2021-10-21 17:45:23,SUB_717613,384.0
2083,BILL_210508,2020-08-28 11:50:03,2020-09-07 11:50:03,SUB_999016,64.0
2084,BILL_822801,2020-09-27 11:50:03,2020-10-07 11:50:03,SUB_999016,64.0
2085,BILL_838168,2020-10-27 11:50:03,2020-11-06 11:50:03,SUB_999016,64.0
2086,BILL_567827,2020-11-26 11:50:03,2020-12-06 11:50:03,SUB_999016,64.0
2087,BILL_588694,2020-12-26 11:50:03,2021-01-05 11:50:03,SUB_999016,64.0
2088,BILL_754585,2021-01-25 11:50:03,2021-02-04 11:50:03,SUB_999016,64.0
2089,BILL_420875,2021-02-24 11:50:03,2021-03-06 11:50:03,SUB_999016,64.0
2090,BILL_383766,2021-03-26 11:50:03,2021-04-05 11:50:03,SUB_999016,64.0
2091,BILL_172178,2021-04-25 11:50:03,2021-05-05 11:50:03,SUB_999016,64.0
2092,BILL_792226,2021-05-25 11:50:03,2021-06-04 11:50:03,SUB_999016,64.0
2093,BILL_148430,2021-06-24 11:50:03,2021-07-04 11:50:03,SUB_999016,64.0
2094,BILL_131756,2021-07-24 11:50:03,2021-08-03 11:50:03,SUB_999016,64.0
2095,BILL_287716,2021-08-23 11:50:03,2021-09-02 11:50:03,SUB_999016,64.0
2096,BILL_169928,2021-09-22 11:50:03,2021-10-02 11:50:03,SUB_999016,64.0
2097,BILL_961734,2021-06-09 07:09:21,2021-06-19 07:09:21,SUB_326387,240.0
2098,BILL_801883,2021-07-09 07:09:21,2021-07-19 07:09:21,SUB_326387,240.0
2099,BILL_223519,2021-08-08 07:09:21,2021-08-18 07:09:21,SUB_326387,240.0
2100,BILL_512031,2021-10-07 18:13:05,2021-10-17 18:13:05,SUB_326387,240.0
2101,BILL_823976,2020-03-27 11:14:28,2020-04-06 11:14:28,SUB_809529,16.0
2102,BILL_957984,2020-04-26 11:14:28,2020-05-06 11:14:28,SUB_809529,16.0
2103,BILL_834150,2020-05-26 11:14:28,2020-06-05 11:14:28,SUB_809529,16.0
2104,BILL_730550,2020-06-25 11:14:28,2020-07-05 11:14:28,SUB_809529,16.0
2105,BILL_405325,2020-07-25 11:14:28,2020-08-04 11:14:28,SUB_809529,16.0
2106,BILL_319427,2020-08-24 11:14:28,2020-09-03 11:14:28,SUB_809529,16.0
2107,BILL_833357,2020-10-04 00:39:29,2020-10-14 00:39:29,SUB_809529,5.333333333333333
2108,BILL_856032,2021-02-09 08:06:31,2021-02-19 08:06:31,SUB_215478,304.0
2109,BILL_906672,2021-10-18 07:15:14,2021-10-28 07:15:14,SUB_562981,3840.0
2110,BILL_667522,2021-04-06 03:33:40,2021-04-16 03:33:40,SUB_701953,1280.0
2111,BILL_331538,2021-05-06 03:33:40,2021-05-16 03:33:40,SUB_701953,1280.0
2112,BILL_622806,2021-06-05 03:33:40,2021-06-15 03:33:40,SUB_701953,1280.0
2113,BILL_858243,2021-07-05 03:33:40,2021-07-15 03:33:40,SUB_701953,1280.0
2114,BILL_459944,2021-08-04 03:33:40,2021-08-14 03:33:40,SUB_701953,1280.0
2115,BILL_940477,2021-09-03 03:33:40,2021-09-13 03:33:40,SUB_701953,1280.0
2116,BILL_611621,2021-10-03 03:33:40,2021-10-13 03:33:40,SUB_701953,1280.0
2117,BILL_171004,2021-02-02 17:07:13,2021-02-12 17:07:13,SUB_938529,160.0
2118,BILL_556060,2021-03-08 01:55:32,2021-03-18 01:55:32,SUB_938529,16.0
2119,BILL_403659,2021-07-19 00:15:25,2021-07-29 00:15:25,SUB_306067,48.0
2120,BILL_709041,2020-04-03 22:50:29,2020-04-13 22:50:29,SUB_679180,128.0
2121,BILL_870271,2020-05-03 22:50:29,2020-05-13 22:50:29,SUB_679180,128.0
2122,BILL_622104,2020-06-02 22:50:29,2020-06-12 22:50:29,SUB_679180,128.0
2123,BILL_410268,2020-07-02 22:50:29,2020-07-12 22:50:29,SUB_679180,128.0
2124,BILL_956237,2020-08-24 23:46:19,2020-09-03 23:46:19,SUB_679180,98.13333333333334
2125,BILL_946858,2021-01-09 09:27:41,2021-01-19 09:27:41,SUB_881750,1920.0
2126,BILL_127526,2021-02-08 09:27:41,2021-02-18 09:27:41,SUB_881750,1920.0
2127,BILL_355446,2021-03-22 06:19:26,2021-04-01 06:19:26,SUB_881750,704.0
2128,BILL_393589,2020-10-22 03:29:51,2020-11-01 03:29:51,SUB_700426,160.0
2129,BILL_356064,2020-11-21 03:29:51,2020-12-01 03:29:51,SUB_700426,160.0
2130,BILL_637677,2020-12-21 03:29:51,2020-12-31 03:29:51,SUB_700426,160.0
2131,BILL_944155,2021-01-20 03:29:51,2021-01-30 03:29:51,SUB_700426,160.0
2132,BILL_715961,2021-02-19 03:29:51,2021-03-01 03:29:51,SUB_700426,160.0
2133,BILL_961884,2021-03-21 03:29:51,2021-03-31 03:29:51,SUB_700426,160.0
2134,BILL_191944,2021-04-20 03:29:51,2021-04-30 03:29:51,SUB_700426,160.0
2135,BILL_608806,2021-05-20 03:29:51,2021-05-30 03:29:51,SUB_700426,160.0
2136,BILL_594558,2021-06-19 03:29:51,2021-06-29 03:29:51,SUB_700426,160.0
2137,BILL_472668,2021-07-19 03:29:51,2021-07-29 03:29:51,SUB_700426,160.0
2138,BILL_425015,2021-08-18 03:29:51,2021-08-28 03:29:51,SUB_700426,160.0
2139,BILL_885960,2021-09-17 03:29:51,2021-09-27 03:29:51,SUB_700426,160.0
2140,BILL_269520,2021-10-17 03:29:51,2021-10-27 03:29:51,SUB_700426,160.0
2141,BILL_798432,2021-09-16 22:50:03,2021-09-26 22:50:03,SUB_724911,8.0
2142,BILL_813739,2021-10-16 22:50:03,2021-10-26 22:50:03,SUB_724911,8.0
2143,BILL_561477,2021-05-24 08:37:29,2021-06-03 08:37:29,SUB_427184,256.0
2144,BILL_714185,2021-06-23 08:37:29,2021-07-03 08:37:29,SUB_427184,256.0
2145,BILL_346184,2021-07-23 08:37:29,2021-08-02 08:37:29,SUB_427184,256.0
2146,BILL_192116,2021-08-22 08:37:29,2021-09-01 08:37:29,SUB_427184,256.0
2147,BILL_730445,2021-09-21 08:37:29,2021-10-01 08:37:29,SUB_427184,256.0
2148,BILL_765815,2021-10-21 08:37:29,2021-10-31 08:37:29,SUB_427184,256.0
2149,BILL_707114,2021-07-28 21:46:18,2021-08-07 21:46:18,SUB_924037,160.0
2150,BILL_847479,2021-08-27 21:46:18,2021-09-06 21:46:18,SUB_924037,160.0
2151,BILL_332569,2021-09-26 21:46:18,2021-10-06 21:46:18,SUB_924037,160.0
2152,BILL_886754,2021-05-03 08:31:46,2021-05-13 08:31:46,SUB_233677,1920.0
2153,BILL_486515,2021-06-02 08:31:46,2021-06-12 08:31:46,SUB_233677,1920.0
2154,BILL_323750,2021-07-02 08:31:46,2021-07-12 08:31:46,SUB_233677,1920.0
2155,BILL_747378,2021-08-01 08:31:46,2021-08-11 08:31:46,SUB_233677,1920.0
2156,BILL_844480,2021-08-31 08:31:46,2021-09-10 08:31:46,SUB_233677,1920.0
2157,BILL_523127,2021-09-30 08:31:46,2021-10-10 08:31:46,SUB_233677,1920.0
2158,BILL_343475,2020-03-04 15:57:15,2020-03-14 15:57:15,SUB_446465,768.0
2159,BILL_485233,2020-04-03 15:57:15,2020-04-13 15:57:15,SUB_446465,768.0
2160,BILL_800854,2020-05-03 15:57:15,2020-05-13 15:57:15,SUB_446465,768.0
2161,BILL_885856,2020-06-02 15:57:15,2020-06-12 15:57:15,SUB_446465,768.0
2162,BILL_631230,2020-07-02 15:57:15,2020-07-12 15:57:15,SUB_446465,768.0
2163,BILL_441831,2020-08-01 15:57:15,2020-08-11 15:57:15,SUB_446465,768.0
2164,BILL_441962,2020-08-31 15:57:15,2020-09-10 15:57:15,SUB_446465,768.0
2165,BILL_816344,2020-09-30 15:57:15,2020-10-10 15:57:15,SUB_446465,768.0
2166,BILL_208980,2020-10-30 15:57:15,2020-11-09 15:57:15,SUB_446465,768.0
2167,BILL_771227,2020-11-29 15:57:15,2020-12-09 15:57:15,SUB_446465,768.0
2168,BILL_383922,2020-12-29 15:57:15,2021-01-08 15:57:15,SUB_446465,768.0
2169,BILL_463153,2021-01-28 15:57:15,2021-02-07 15:57:15,SUB_446465,768.0
2170,BILL_141909,2021-02-27 15:57:15,2021-03-09 15:57:15,SUB_446465,768.0
2171,BILL_707334,2021-03-29 15:57:15,2021-04-08 15:57:15,SUB_446465,768.0
2172,BILL_131345,2021-04-28 15:57:15,2021-05-08 15:57:15,SUB_446465,768.0
2173,BILL_985513,2021-05-28 15:57:15,2021-06-07 15:57:15,SUB_446465,768.0
2174,BILL_153943,2021-07-07 16:10:49,2021-07-17 16:10:49,SUB_446465,256.0
2175,BILL_183618,2021-05-07 16:38:55,2021-05-17 16:38:55,SUB_599322,3840.0
2176,BILL_699831,2021-06-06 16:38:55,2021-06-16 16:38:55,SUB_599322,3840.0
2177,BILL_900130,2021-07-06 16:38:55,2021-07-16 16:38:55,SUB_599322,3840.0
2178,BILL_927981,2021-08-05 16:38:55,2021-08-15 16:38:55,SUB_599322,3840.0
2179,BILL_171638,2021-09-04 16:38:55,2021-09-14 16:38:55,SUB_599322,3840.0
2180,BILL_375979,2021-10-04 16:38:55,2021-10-14 16:38:55,SUB_599322,3840.0
2181,BILL_152788,2021-11-07 06:57:34,2021-11-17 06:57:34,SUB_599322,384.0
2182,BILL_248998,2021-08-01 14:29:30,2021-08-11 14:29:30,SUB_202832,240.0
2183,BILL_471984,2021-08-31 14:29:30,2021-09-10 14:29:30,SUB_202832,240.0
2184,BILL_663900,2021-09-30 14:29:30,2021-10-10 14:29:30,SUB_202832,240.0
2185,BILL_706103,2020-04-02 13:58:28,2020-04-12 13:58:28,SUB_831422,480.0
2186,BILL_806354,2020-05-02 13:58:28,2020-05-12 13:58:28,SUB_831422,480.0
2187,BILL_393005,2020-06-01 13:58:28,2020-06-11 13:58:28,SUB_831422,480.0
2188,BILL_740401,2020-07-01 13:58:28,2020-07-11 13:58:28,SUB_831422,480.0
2189,BILL_456518,2020-07-31 13:58:28,2020-08-10 13:58:28,SUB_831422,480.0
2190,BILL_319909,2020-08-30 13:58:28,2020-09-09 13:58:28,SUB_831422,480.0
2191,BILL_251244,2020-09-29 13:58:28,2020-10-09 13:58:28,SUB_831422,480.0
2192,BILL_151122,2020-10-29 13:58:28,2020-11-08 13:58:28,SUB_831422,480.0
2193,BILL_907363,2020-11-28 13:58:28,2020-12-08 13:58:28,SUB_831422,480.0
2194,BILL_733915,2020-12-28 13:58:28,2021-01-07 13:58:28,SUB_831422,480.0
2195,BILL_376356,2021-01-27 13:58:28,2021-02-06 13:58:28,SUB_831422,480.0
2196,BILL_248210,2021-02-26 13:58:28,2021-03-08 13:58:28,SUB_831422,480.0
2197,BILL_941920,2021-03-28 13:58:28,2021-04-07 13:58:28,SUB_831422,480.0
2198,BILL_346187,2021-04-27 13:58:28,2021-05-07 13:58:28,SUB_831422,480.0
2199,BILL_816100,2021-05-27 13:58:28,2021-06-06 13:58:28,SUB_831422,480.0
2200,BILL_681121,2021-06-26 13:58:28,2021-07-06 13:58:28,SUB_831422,480.0
2201,BILL_693622,2021-07-26 13:58:28,2021-08-05 13:58:28,SUB_831422,480.0
2202,BILL_155008,2021-08-25 13:58:28,2021-09-04 13:58:28,SUB_831422,480.0
2203,BILL_635111,2021-09-24 13:58:28,2021-10-04 13:58:28,SUB_831422,480.0
2204,BILL_657463,2020-02-11 10:12:28,2020-02-21 10:12:28,SUB_908720,80.0
2205,BILL_963088,2020-03-12 10:12:28,2020-03-22 10:12:28,SUB_908720,80.0
2206,BILL_681372,2020-04-11 10:12:28,2020-04-21 10:12:28,SUB_908720,80.0
2207,BILL_233381,2020-05-11 10:12:28,2020-05-21 10:12:28,SUB_908720,80.0
2208,BILL_908964,2020-06-10 10:12:28,2020-06-20 10:12:28,SUB_908720,80.0
2209,BILL_492270,2020-07-10 10:12:28,2020-07-20 10:12:28,SUB_908720,80.0
2210,BILL_585669,2020-08-09 10:12:28,2020-08-19 10:12:28,SUB_908720,80.0
2211,BILL_612905,2020-09-08 10:12:28,2020-09-18 10:12:28,SUB_908720,80.0
2212,BILL_907996,2020-10-08 10:12:28,2020-10-18 10:12:28,SUB_908720,80.0
2213,BILL_788461,2020-11-07 10:12:28,2020-11-17 10:12:28,SUB_908720,80.0
2214,BILL_852885,2020-12-07 10:12:28,2020-12-17 10:12:28,SUB_908720,80.0
2215,BILL_826047,2021-01-06 10:12:28,2021-01-16 10:12:28,SUB_908720,80.0
2216,BILL_427478,2021-02-05 10:12:28,2021-02-15 10:12:28,SUB_908720,80.0
2217,BILL_190585,2021-03-07 10:12:28,2021-03-17 10:12:28,SUB_908720,80.0
2218,BILL_995035,2021-04-06 10:12:28,2021-04-16 10:12:28,SUB_908720,80.0
2219,BILL_168677,2021-05-06 10:12:28,2021-05-16 10:12:28,SUB_908720,80.0
2220,BILL_571919,2021-06-05 10:12:28,2021-06-15 10:12:28,SUB_908720,80.0
2221,BILL_417226,2021-07-05 10:12:28,2021-07-15 10:12:28,SUB_908720,80.0
2222,BILL_118487,2021-08-04 10:12:28,2021-08-14 10:12:28,SUB_908720,80.0
2223,BILL_892920,2021-09-03 10:12:28,2021-09-13 10:12:28,SUB_908720,80.0
2224,BILL_277426,2021-10-03 10:12:28,2021-10-13 10:12:28,SUB_908720,80.0
2225,BILL_632099,2020-01-07 03:10:31,2020-01-17 03:10:31,SUB_113728,1280.0
2226,BILL_612538,2020-02-18 16:21:38,2020-02-28 16:21:38,SUB_113728,512.0
2227,BILL_957101,2021-01-26 08:30:23,2021-02-05 08:30:23,SUB_952548,80.0
2228,BILL_311219,2021-02-25 08:30:23,2021-03-07 08:30:23,SUB_952548,80.0
2229,BILL_517591,2021-03-27 08:30:23,2021-04-06 08:30:23,SUB_952548,80.0
2230,BILL_986555,2021-04-26 08:30:23,2021-05-06 08:30:23,SUB_952548,80.0
2231,BILL_938646,2021-05-26 08:30:23,2021-06-05 08:30:23,SUB_952548,80.0
2232,BILL_532998,2021-06-25 08:30:23,2021-07-05 08:30:23,SUB_952548,80.0
2233,BILL_390819,2021-07-25 08:30:23,2021-08-04 08:30:23,SUB_952548,80.0
2234,BILL_773885,2021-08-24 08:30:23,2021-09-03 08:30:23,SUB_952548,80.0
2235,BILL_568297,2021-09-23 08:30:23,2021-10-03 08:30:23,SUB_952548,80.0
2236,BILL_869959,2020-01-21 02:23:21,2020-01-31 02:23:21,SUB_461419,256.0
2237,BILL_300656,2020-02-20 02:23:21,2020-03-01 02:23:21,SUB_461419,256.0
2238,BILL_173252,2020-03-21 02:23:21,2020-03-31 02:23:21,SUB_461419,256.0
2239,BILL_675582,2020-04-20 02:23:21,2020-04-30 02:23:21,SUB_461419,256.0
2240,BILL_514518,2020-05-20 02:23:21,2020-05-30 02:23:21,SUB_461419,256.0
2241,BILL_189043,2020-06-19 02:23:21,2020-06-29 02:23:21,SUB_461419,256.0
2242,BILL_758340,2020-07-19 02:23:21,2020-07-29 02:23:21,SUB_461419,256.0
2243,BILL_965637,2020-08-18 02:23:21,2020-08-28 02:23:21,SUB_461419,256.0
2244,BILL_874381,2020-09-17 02:23:21,2020-09-27 02:23:21,SUB_461419,256.0
2245,BILL_848327,2020-10-17 02:23:21,2020-10-27 02:23:21,SUB_461419,256.0
2246,BILL_623768,2020-11-16 02:23:21,2020-11-26 02:23:21,SUB_461419,256.0
2247,BILL_434148,2020-12-16 02:23:21,2020-12-26 02:23:21,SUB_461419,256.0
2248,BILL_735491,2021-01-15 02:23:21,2021-01-25 02:23:21,SUB_461419,256.0
2249,BILL_331968,2021-02-14 02:23:21,2021-02-24 02:23:21,SUB_461419,256.0
2250,BILL_722619,2021-03-16 02:23:21,2021-03-26 02:23:21,SUB_461419,256.0
2251,BILL_427828,2021-04-15 02:23:21,2021-04-25 02:23:21,SUB_461419,256.0
2252,BILL_504025,2021-05-15 02:23:21,2021-05-25 02:23:21,SUB_461419,256.0
2253,BILL_937651,2021-06-14 02:23:21,2021-06-24 02:23:21,SUB_461419,256.0
2254,BILL_565478,2021-07-14 02:23:21,2021-07-24 02:23:21,SUB_461419,256.0
2255,BILL_347225,2021-08-13 02:23:21,2021-08-23 02:23:21,SUB_461419,256.0
2256,BILL_926897,2021-09-12 02:23:21,2021-09-22 02:23:21,SUB_461419,256.0
2257,BILL_570862,2021-10-12 02:23:21,2021-10-22 02:23:21,SUB_461419,256.0
2258,BILL_807881,2020-06-26 21:45:46,2020-07-06 21:45:46,SUB_199605,480.0
2259,BILL_360315,2020-07-26 21:45:46,2020-08-05 21:45:46,SUB_199605,480.0
2260,BILL_680001,2020-08-25 21:45:46,2020-09-04 21:45:46,SUB_199605,480.0
2261,BILL_444962,2020-09-24 21:45:46,2020-10-04 21:45:46,SUB_199605,480.0
2262,BILL_483499,2020-10-24 21:45:46,2020-11-03 21:45:46,SUB_199605,480.0
2263,BILL_554508,2020-11-23 21:45:46,2020-12-03 21:45:46,SUB_199605,480.0
2264,BILL_285045,2020-12-23 21:45:46,2021-01-02 21:45:46,SUB_199605,480.0
2265,BILL_133001,2021-01-22 21:45:46,2021-02-01 21:45:46,SUB_199605,480.0
2266,BILL_344198,2021-02-21 21:45:46,2021-03-03 21:45:46,SUB_199605,480.0
2267,BILL_133023,2021-03-23 21:45:46,2021-04-02 21:45:46,SUB_199605,480.0
2268,BILL_479034,2021-04-22 21:45:46,2021-05-02 21:45:46,SUB_199605,480.0
2269,BILL_433520,2021-05-22 21:45:46,2021-06-01 21:45:46,SUB_199605,480.0
2270,BILL_363983,2021-06-21 21:45:46,2021-07-01 21:45:46,SUB_199605,480.0
2271,BILL_450687,2021-07-21 21:45:46,2021-07-31 21:45:46,SUB_199605,480.0
2272,BILL_372374,2021-08-20 21:45:46,2021-08-30 21:45:46,SUB_199605,480.0
2273,BILL_970848,2021-09-19 21:45:46,2021-09-29 21:45:46,SUB_199605,480.0
2274,BILL_278548,2021-10-19 21:45:46,2021-10-29 21:45:46,SUB_199605,480.0
2275,BILL_235639,2021-09-01 20:38:29,2021-09-11 20:38:29,SUB_705724,384.0
2276,BILL_366660,2021-10-01 20:38:29,2021-10-11 20:38:29,SUB_705724,384.0
2277,BILL_992750,2021-05-21 04:12:27,2021-05-31 04:12:27,SUB_257935,768.0
2278,BILL_648544,2021-06-20 04:12:27,2021-06-30 04:12:27,SUB_257935,768.0
2279,BILL_819058,2021-07-20 04:12:27,2021-07-30 04:12:27,SUB_257935,768.0
2280,BILL_366326,2021-08-19 04:12:27,2021-08-29 04:12:27,SUB_257935,768.0
2281,BILL_212497,2021-09-18 04:12:27,2021-09-28 04:12:27,SUB_257935,768.0
